Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
10,17,16,0,19,10.3,11.3,16.2,10,15.9,10.5
10,17,17,0,0,10,10.3,0.0,10,0.0,0.0
10,17,18,0,0,9.8,9.3,0.0,10,0.0,0.0
10,17,19,0,0,9.7,9.6,0.0,10,0.0,0.0
10,17,20,0,0,9.7,10,0.0,10,0.0,0.0
10,17,21,0,0,9.6,10.3,0.0,10,0.0,0.0
10,17,22,0,0,9.3,9.6,0.0,9,0.0,0.0
10,17,23,0,0,9,8.9,0.0,9,0.0,0.0
10,18,0,0,0,8.7,8.2,0.0,9,0.0,0.0
10,18,1,0,0,8.6,8.2,0.0,9,0.0,0.0
10,18,2,0,0,8.4,8.2,0.0,8,0.0,0.0
10,18,3,0,0,8.3,8.2,0.0,8,0.0,0.0
10,18,4,0,0,8.1,7.9,0.0,8,0.0,0.0
10,18,5,0,0,8,7.5,0.0,8,0.0,0.0
10,18,6,0,1,7.8,7.2,0.9,6,0.9,0.0
10,18,7,0,29,8.7,7.5,26.6,8,26.2,20.6
10,18,8,90,87,9.6,7.9,154.0,11,148.8,140.6
10,18,9,58,137,10.5,8.2,193.4,13,187.2,178.1
10,18,10,176,168,11,8.2,351.3,16,336.7,323.4
10,18,11,290,170,11.4,8.2,484.6,19,460.1,442.8
10,18,12,361,157,11.9,8.2,529.6,20,500.3,481.6
10,18,13,259,151,11.5,8.7,411.3,18,391.7,376.7
10,18,14,110,129,11.1,9.2,231.9,14,223.2,213.1
10,18,15,10,71,10.7,9.8,73.9,11,71.9,65.4
10,18,16,0,12,10.4,10.3,10.2,10,10.0,4.7
10,18,17,0,0,10,10.8,0.0,10,0.0,0.0
10,18,18,0,0,9.6,11.3,0.0,10,0.0,0.0
10,18,19,0,0,10.3,11,0.0,10,0.0,0.0
10,18,20,0,0,11,10.6,0.0,11,0.0,0.0
10,18,21,0,0,11.7,10.3,0.0,12,0.0,0.0
10,18,22,0,0,12,11.7,0.0,12,0.0,0.0
10,18,23,0,0,12.2,13,0.0,12,0.0,0.0
10,19,0,0,0,12.5,14.4,0.0,13,0.0,0.0
10,19,1,0,0,12.4,14.1,0.0,12,0.0,0.0
10,19,2,0,0,12.2,13.7,0.0,12,0.0,0.0
10,19,3,0,0,12.1,13.4,0.0,12,0.0,0.0
10,19,4,0,0,11.6,12,0.0,12,0.0,0.0
10,19,5,0,0,11.1,10.7,0.0,11,0.0,0.0
10,19,6,0,0,10.6,9.3,0.0,11,0.0,0.0
10,19,7,0,27,11.1,10.7,24.6,10,24.0,18.5
10,19,8,152,89,11.5,12,192.3,13,183.9,174.9
10,19,9,378,106,12,13.4,427.9,17,407.7,392.2
10,19,10,377,146,12.3,14.6,509.1,18,485.0,466.8
10,19,11,379,150,12.7,15.8,558.1,18,530.8,510.9
10,19,12,215,184,13,17,416.5,17,398.2,382.9
10,19,13,306,139,12.5,15.8,434.1,17,414.8,399.0
10,19,14,239,120,11.9,14.6,323.3,15,309.5,297.1
10,19,15,102,79,11.4,13.4,149.3,13,143.0,134.9
10,19,16,0,19,10.9,13,16.3,10,16.0,10.6
10,19,17,0,0,10.4,12.7,0.0,10,0.0,0.0
10,19,18,0,0,9.9,12.3,0.0,10,0.0,0.0
10,19,19,0,0,9.6,12.3,0.0,10,0.0,0.0
10,19,20,0,0,9.4,12.3,0.0,9,0.0,0.0
10,19,21,0,0,9.1,12.3,0.0,9,0.0,0.0
10,19,22,0,0,9.1,11.3,0.0,9,0.0,0.0
10,19,23,0,0,9.1,10.3,0.0,9,0.0,0.0
10,20,0,0,0,9.1,9.3,0.0,9,0.0,0.0
10,20,1,0,0,8.6,8.6,0.0,9,0.0,0.0
10,20,2,0,0,8.1,7.9,0.0,8,0.0,0.0
10,20,3,0,0,7.6,7.2,0.0,8,0.0,0.0
10,20,4,0,0,7.3,7.2,0.0,7,0.0,0.0
10,20,5,0,0,6.9,7.2,0.0,7,0.0,0.0
10,20,6,0,0,6.6,7.2,0.0,7,0.0,0.0
10,20,7,0,25,7.3,7.5,22.5,6,22.3,16.7
10,20,8,175,80,8,7.9,202.9,10,195.7,186.4
10,20,9,378,103,8.7,8.2,423.8,15,406.0,390.6
10,20,10,382,131,9,8.6,511.6,17,488.9,470.5
10,20,11,193,179,9.2,8.9,391.2,15,376.5,362.0
10,20,12,49,151,9.5,9.3,205.3,12,199.6,190.1
10,20,13,68,154,9.3,8.6,226.0,12,219.5,209.6
10,20,14,70,125,9,7.9,187.9,11,182.6,173.6
10,20,15,43,71,8.8,7.2,99.6,10,96.8,89.7
10,20,16,0,14,7.9,6.2,11.9,7,11.8,6.5
10,20,17,0,0,7.1,5.1,0.0,7,0.0,0.0
10,20,18,0,0,6.2,4.1,0.0,6,0.0,0.0
10,20,19,0,0,6.3,4.1,0.0,6,0.0,0.0
10,20,20,0,0,6.3,4.1,0.0,6,0.0,0.0
10,20,21,0,0,6.4,4.1,0.0,6,0.0,0.0
10,20,22,0,0,6.2,4.4,0.0,6,0.0,0.0
10,20,23,0,0,5.9,4.8,0.0,6,0.0,0.0
10,21,0,0,0,5.7,5.1,0.0,6,0.0,0.0
10,21,1,0,0,5.8,5.1,0.0,6,0.0,0.0
10,21,2,0,0,5.9,5.1,0.0,6,0.0,0.0
10,21,3,0,0,6,5.1,0.0,6,0.0,0.0
10,21,4,0,0,5.8,5.1,0.0,6,0.0,0.0
10,21,5,0,0,5.5,5.1,0.0,6,0.0,0.0
10,21,6,0,0,5.3,5.1,0.0,5,0.0,0.0
10,21,7,0,25,7,5.5,22.9,6,22.7,17.2
10,21,8,151,84,8.6,5.8,186.3,11,179.3,170.4
10,21,9,375,101,10.3,6.2,418.8,18,397.5,382.3
10,21,10,479,116,10.7,6.9,574.0,21,540.7,520.5
10,21,11,552,112,11,7.5,672.6,23,630.4,606.5
10,21,12,482,139,11.4,8.2,632.5,22,594.4,572.1
10,21,13,494,105,11,8.2,562.4,20,530.8,510.9
10,21,14,370,92,10.7,8.2,391.8,17,372.2,357.8
10,21,15,132,70,10.3,8.2,153.3,12,146.4,138.3
10,21,16,0,16,9.2,6.8,13.6,8,13.4,8.1
10,21,17,0,0,8.1,5.5,0.0,8,0.0,0.0
10,21,18,0,0,7,4.1,0.0,7,0.0,0.0
10,21,19,0,0,5.9,3.8,0.0,6,0.0,0.0
10,21,20,0,0,4.8,3.4,0.0,5,0.0,0.0
10,21,21,0,0,3.7,3.1,0.0,4,0.0,0.0
10,21,22,0,0,3.6,3.1,0.0,4,0.0,0.0
10,21,23,0,0,3.4,3.1,0.0,3,0.0,0.0
10,22,0,0,0,3.3,3.1,0.0,3,0.0,0.0
10,22,1,0,0,4.3,3.8,0.0,4,0.0,0.0
10,22,2,0,0,5.2,4.4,0.0,5,0.0,0.0
10,22,3,0,0,6.2,5.1,0.0,6,0.0,0.0
10,22,4,0,0,6.4,5.8,0.0,6,0.0,0.0
10,22,5,0,0,6.6,6.5,0.0,7,0.0,0.0
10,22,6,0,0,6.8,7.2,0.0,7,0.0,0.0
10,22,7,0,12,7.4,7.5,10.2,6,10.1,4.8
10,22,8,0,57,8.1,7.9,52.0,8,51.3,45.2
10,22,9,4,107,8.7,8.2,106.2,9,104.1,96.9
10,22,10,10,160,9.3,8.2,170.6,11,166.3,157.7
10,22,11,79,173,9.8,8.2,264.2,13,255.7,244.8
10,22,12,91,182,10.4,8.2,288.0,14,277.7,266.2
10,22,13,66,148,10.2,7.9,217.9,13,210.9,201.2
10,22,14,11,106,10,7.5,111.7,11,108.8,101.6
10,22,15,0,46,9.8,7.2,41.0,9,40.2,34.4
10,22,16,0,7,9.6,7.2,5.9,8,5.8,0.6
10,22,17,0,0,9.3,7.2,0.0,9,0.0,0.0
10,22,18,0,0,9.1,7.2,0.0,9,0.0,0.0
10,22,19,0,0,9.1,7.2,0.0,9,0.0,0.0
10,22,20,0,0,9,7.2,0.0,9,0.0,0.0
10,22,21,0,0,9,7.2,0.0,9,0.0,0.0
10,22,22,0,0,8.8,6.9,0.0,9,0.0,0.0
10,22,23,0,0,8.5,6.5,0.0,9,0.0,0.0
10,23,0,0,0,8.3,6.2,0.0,8,0.0,0.0
10,23,1,0,0,8.4,6.5,0.0,8,0.0,0.0
10,23,2,0,0,8.4,6.9,0.0,8,0.0,0.0
10,23,3,0,0,8.5,7.2,0.0,9,0.0,0.0
10,23,4,0,0,8.5,6.9,0.0,9,0.0,0.0
10,23,5,0,0,8.5,6.5,0.0,9,0.0,0.0
10,23,6,0,0,8.5,6.2,0.0,9,0.0,0.0
10,23,7,0,11,8.9,6.2,9.3,8,9.2,3.9
10,23,8,0,55,9.2,6.2,50.1,9,49.2,43.2
10,23,9,4,104,9.6,6.2,103.2,10,100.9,93.7
10,23,10,10,157,9.6,7.6,167.7,11,163.3,154.8
10,23,11,78,170,9.7,8.9,260.1,13,252.0,241.2
10,23,12,90,179,9.7,10.3,283.9,13,275.0,263.5
10,23,13,276,137,9.1,10,406.4,14,391.3,376.3
10,23,14,318,94,8.6,9.6,357.2,13,343.4,330.0
10,23,15,83,73,8,9.3,135.2,9,131.0,123.2
10,23,16,0,14,7.6,9.3,11.9,7,11.8,6.5
10,23,17,0,0,7.2,9.3,0.0,7,0.0,0.0
10,23,18,0,0,6.8,9.3,0.0,7,0.0,0.0
10,23,19,0,0,6.9,8.9,0.0,7,0.0,0.0
10,23,20,0,0,7,8.6,0.0,7,0.0,0.0
10,23,21,0,0,7.1,8.2,0.0,7,0.0,0.0
10,23,22,0,0,7.2,7.9,0.0,7,0.0,0.0
10,23,23,0,0,7.3,7.5,0.0,7,0.0,0.0
10,24,0,0,0,7.4,7.2,0.0,7,0.0,0.0
10,24,1,0,0,7.6,7.2,0.0,8,0.0,0.0
10,24,2,0,0,7.7,7.2,0.0,8,0.0,0.0
10,24,3,0,0,7.9,7.2,0.0,8,0.0,0.0
10,24,4,0,0,8,6.5,0.0,8,0.0,0.0
10,24,5,0,0,8,5.8,0.0,8,0.0,0.0
10,24,6,0,0,8.1,5.1,0.0,8,0.0,0.0
10,24,7,0,13,8.3,6.5,11.1,7,10.9,5.6
10,24,8,34,68,8.6,7.9,92.1,9,89.9,83.0
10,24,9,116,129,8.8,9.3,243.2,12,236.1,225.7
10,24,10,254,152,9,9.6,414.1,14,398.7,383.5
10,24,11,337,161,9.3,10,514.6,16,492.7,474.3
10,24,12,357,163,9.5,10.3,532.7,17,509.4,490.3
10,24,13,416,112,9,9.6,504.7,16,482.8,464.7
10,24,14,269,102,8.6,8.9,320.0,13,307.9,295.5
10,24,15,72,67,8.1,8.2,121.5,9,117.7,110.2
10,24,16,0,12,7.1,7.2,10.2,6,10.1,4.8
10,24,17,0,0,6.2,6.1,0.0,6,0.0,0.0
10,24,18,0,0,5.2,5.1,0.0,5,0.0,0.0
10,24,19,0,0,3.9,4.8,0.0,4,0.0,0.0
10,24,20,0,0,2.6,4.4,0.0,3,0.0,0.0
10,24,21,0,0,1.3,4.1,0.0,1,0.0,0.0
10,24,22,0,0,0.9,3.8,0.0,1,0.0,0.0
10,24,23,0,0,0.4,3.4,0.0,0,0.0,0.0
10,25,0,0,0,0,3.1,0.0,0,0.0,0.0
10,25,1,0,0,0.1,3.1,0.0,0,0.0,0.0
10,25,2,0,0,0.1,3.1,0.0,0,0.0,0.0
10,25,3,0,0,0.2,3.1,0.0,0,0.0,0.0
10,25,4,0,0,0.5,3.1,0.0,1,0.0,0.0
10,25,5,0,0,0.7,3.1,0.0,1,0.0,0.0
10,25,6,0,0,1,3.1,0.0,1,0.0,0.0
10,25,7,0,18,2.9,4.5,15.3,1,15.4,10.1
10,25,8,68,64,4.8,5.8,114.8,6,112.8,105.5
10,25,9,3,100,6.7,7.2,98.9,7,97.6,90.6
10,25,10,4,121,6.8,7.9,119.3,8,117.7,110.2
10,25,11,0,117,6.9,8.6,109.1,8,107.6,100.3
10,25,12,0,93,7,9.3,83.0,7,82.0,75.3
10,25,13,0,78,6.5,10,68.6,7,67.9,61.5
10,25,14,0,53,6.1,10.6,45.3,6,44.9,39.0
10,25,15,0,23,5.6,11.3,19.6,5,19.5,14.0
10,25,16,0,3,5.5,11.3,2.5,5,2.5,0.0
10,25,17,0,0,5.5,11.3,0.0,6,0.0,0.0
10,25,18,0,0,5.4,11.3,0.0,5,0.0,0.0
10,25,19,0,0,5.5,11,0.0,6,0.0,0.0
10,25,20,0,0,5.5,10.6,0.0,6,0.0,0.0
10,25,21,0,0,5.6,10.3,0.0,6,0.0,0.0
10,25,22,0,0,6.5,10.3,0.0,7,0.0,0.0
10,25,23,0,0,7.5,10.3,0.0,8,0.0,0.0
10,26,0,0,0,8.4,10.3,0.0,8,0.0,0.0
10,26,1,0,0,9.1,10.3,0.0,9,0.0,0.0
10,26,2,0,0,9.8,10.3,0.0,10,0.0,0.0
10,26,3,0,0,10.5,10.3,0.0,11,0.0,0.0
10,26,4,0,0,10.9,10.3,0.0,11,0.0,0.0
10,26,5,0,0,11.4,10.3,0.0,11,0.0,0.0
10,26,6,0,0,11.8,10.3,0.0,12,0.0,0.0
10,26,7,0,5,12,11,4.2,11,4.1,0.0
10,26,8,0,29,12.3,11.6,24.7,12,24.0,18.5
10,26,9,0,57,12.5,12.3,48.7,12,47.3,41.3
10,26,10,0,80,12.8,12.3,70.5,13,68.3,61.9
10,26,11,0,91,13.1,12.3,81.0,13,78.4,71.7
10,26,12,0,90,13.4,12.3,80.0,14,77.4,70.8
10,26,13,100,136,13.6,12.3,247.2,16,236.9,226.5
10,26,14,174,107,13.9,12.3,250.6,16,238.8,228.3
10,26,15,63,63,14.1,12.3,113.2,15,107.7,100.5
10,26,16,0,10,13.1,11.3,8.5,12,8.3,3.0
10,26,17,0,0,12.2,10.3,0.0,12,0.0,0.0
10,26,18,0,0,11.2,9.3,0.0,11,0.0,0.0
10,26,19,0,0,11.1,10,0.0,11,0.0,0.0
10,26,20,0,0,10.9,10.6,0.0,11,0.0,0.0
10,26,21,0,0,10.8,11.3,0.0,11,0.0,0.0
10,26,22,0,0,10.6,9.9,0.0,11,0.0,0.0
10,26,23,0,0,10.4,8.6,0.0,10,0.0,0.0
10,27,0,0,0,10.2,7.2,0.0,10,0.0,0.0
10,27,1,0,0,10.5,7.5,0.0,11,0.0,0.0
10,27,2,0,0,10.8,7.9,0.0,11,0.0,0.0
10,27,3,0,0,11.1,8.2,0.0,11,0.0,0.0
10,27,4,0,0,11,8.2,0.0,11,0.0,0.0
10,27,5,0,0,10.9,8.2,0.0,11,0.0,0.0
10,27,6,0,0,10.8,8.2,0.0,11,0.0,0.0
10,27,7,0,8,11,8.2,6.8,10,6.6,1.4
10,27,8,0,46,11.2,8.2,41.2,11,40.2,34.4
10,27,9,1,94,11.4,8.2,91.4,12,88.9,82.1
10,27,10,7,130,11.7,7.9,134.2,13,130.1,122.3
10,27,11,20,144,12,7.5,160.1,14,154.7,146.4
10,27,12,20,141,12.3,7.2,156.7,14,151.3,143.0
10,27,13,0,109,11.8,7.2,103.9,13,100.8,93.7
10,27,14,0,62,11.2,7.2,54.9,11,53.5,47.4
10,27,15,0,21,10.7,7.2,17.9,10,17.5,12.1
10,27,16,0,3,10.6,7.5,2.5,9,2.5,0.0
10,27,17,0,0,10.4,7.9,0.0,10,0.0,0.0
10,27,18,0,0,10.3,8.2,0.0,10,0.0,0.0
10,27,19,0,0,10.3,8.9,0.0,10,0.0,0.0
10,27,20,0,0,10.3,9.6,0.0,10,0.0,0.0
10,27,21,0,0,10.3,10.3,0.0,10,0.0,0.0
10,27,22,0,0,10.2,9.6,0.0,10,0.0,0.0
10,27,23,0,0,10,8.9,0.0,10,0.0,0.0
10,28,0,0,0,9.9,8.2,0.0,10,0.0,0.0
10,28,1,0,0,9.1,7.2,0.0,9,0.0,0.0
10,28,2,0,0,8.3,6.1,0.0,8,0.0,0.0
10,28,3,0,0,7.5,5.1,0.0,8,0.0,0.0
10,28,4,0,0,6.5,5.1,0.0,7,0.0,0.0
10,28,5,0,0,6.5,5.1,0.0,7,0.0,0.0
10,28,6,0,0,6.5,5.1,0.0,7,0.0,0.0
10,28,7,0,15,7.3,5.8,12.8,6,12.7,7.3
10,28,8,226,46,8,6.5,198.3,10,190.0,180.8
10,28,9,301,94,8.8,7.2,354.7,14,340.4,327.0
10,28,10,409,108,9.2,7.9,500.3,17,477.2,459.3
10,28,11,391,137,9.6,8.6,546.5,18,520.2,500.7
10,28,12,388,135,10,9.3,538.1,18,512.4,493.2
10,28,13,389,107,9.8,8.3,473.4,17,451.1,434.1
10,28,14,283,85,9.7,7.2,320.0,15,305.9,293.5
10,28,15,72,53,9.5,6.2,103.9,11,99.9,92.8
10,28,16,0,8,7.9,5.5,7.1,7,7.0,1.8
10,28,17,0,0,6.4,4.8,0.0,6,0.0,0.0
10,28,18,0,0,4.8,4.1,0.0,5,0.0,0.0
10,28,19,0,0,5.2,5.5,0.0,5,0.0,0.0
10,28,20,0,0,5.6,6.8,0.0,6,0.0,0.0
10,28,21,0,0,6,8.2,0.0,6,0.0,0.0
10,28,22,0,0,5.3,7.5,0.0,5,0.0,0.0
10,28,23,0,0,4.5,6.9,0.0,5,0.0,0.0
10,29,0,0,0,3.8,6.2,0.0,4,0.0,0.0
10,29,1,0,0,3.4,5.8,0.0,3,0.0,0.0
10,29,2,0,0,2.9,5.5,0.0,3,0.0,0.0
10,29,3,0,0,2.5,5.1,0.0,3,0.0,0.0
10,29,4,0,0,2.1,4.8,0.0,2,0.0,0.0
10,29,5,0,0,1.8,4.4,0.0,2,0.0,0.0
10,29,6,0,0,1.4,4.1,0.0,1,0.0,0.0
10,29,7,0,14,2.7,3.8,11.9,1,12.0,6.7
10,29,8,38,79,4.1,3.4,120.0,5,118.6,111.1
10,29,9,305,101,5.4,3.1,352.8,14,339.2,325.9
10,29,10,428,115,6.7,2.4,524.1,22,492.2,473.8
10,29,11,412,144,8.1,1.7,572.6,27,528.4,508.6
10,29,12,408,143,9.4,1,564.4,31,513.6,494.3
10,29,13,471,92,8.3,2,518.6,25,481.2,463.1
10,29,14,296,88,7.3,3.1,332.1,16,315.8,303.2
10,29,15,67,54,6.2,4.1,104.4,8,101.4,94.3
10,29,16,0,7,4.9,3.8,6.2,3,6.2,1.0
10,29,17,0,0,3.5,3.4,0.0,4,0.0,0.0
10,29,18,0,0,2.2,3.1,0.0,2,0.0,0.0
10,29,19,0,0,2.5,3.1,0.0,3,0.0,0.0
10,29,20,0,0,2.8,3.1,0.0,3,0.0,0.0
10,29,21,0,0,3.1,3.1,0.0,3,0.0,0.0
10,29,22,0,0,3.5,3.8,0.0,4,0.0,0.0
10,29,23,0,0,4,4.4,0.0,4,0.0,0.0
10,30,0,0,0,4.4,5.1,0.0,4,0.0,0.0
10,30,1,0,0,4.4,5.8,0.0,4,0.0,0.0
10,30,2,0,0,4.5,6.5,0.0,5,0.0,0.0
10,30,3,0,0,4.5,7.2,0.0,5,0.0,0.0
10,30,4,0,0,4.6,7.5,0.0,5,0.0,0.0
10,30,5,0,0,4.7,7.9,0.0,5,0.0,0.0
10,30,6,0,0,4.8,8.2,0.0,5,0.0,0.0
10,30,7,0,11,5.3,8.9,9.3,4,9.3,4.1
10,30,8,60,52,5.9,9.6,96.6,6,94.7,87.7
10,30,9,49,104,6.4,10.3,152.2,8,149.8,141.6
10,30,10,51,137,6.9,11,197.6,9,194.1,184.8
10,30,11,21,154,7.5,11.6,176.6,9,173.4,164.6
10,30,12,5,140,8,12.3,144.8,9,142.1,134.1
10,30,13,8,115,7.7,12.3,119.7,8,117.8,110.3
10,30,14,0,77,7.3,12.3,73.7,7,72.7,66.2
10,30,15,0,30,7,12.3,25.6,6,25.3,19.8
10,30,16,0,3,7.1,12,2.6,6,2.6,0.0
10,30,17,0,0,7.2,11.6,0.0,7,0.0,0.0
10,30,18,0,0,7.3,11.3,0.0,7,0.0,0.0
10,30,19,0,0,7.2,11.6,0.0,7,0.0,0.0
10,30,20,0,0,7.1,12,0.0,7,0.0,0.0
10,30,21,0,0,7,12.3,0.0,7,0.0,0.0
10,30,22,0,0,7.3,12.3,0.0,7,0.0,0.0
10,30,23,0,0,7.5,12.3,0.0,8,0.0,0.0
10,31,0,0,0,7.8,12.3,0.0,8,0.0,0.0
10,31,1,0,0,8.2,11.3,0.0,8,0.0,0.0
10,31,2,0,0,8.5,10.3,0.0,9,0.0,0.0
10,31,3,0,0,8.9,9.3,0.0,9,0.0,0.0
10,31,4,0,0,8.4,8.9,0.0,8,0.0,0.0
10,31,5,0,0,8,8.6,0.0,8,0.0,0.0
10,31,6,0,0,7.5,8.2,0.0,8,0.0,0.0
10,31,7,0,11,8,9.6,9.4,7,9.2,4.0
10,31,8,103,48,8.6,10.9,124.1,9,119.9,112.4
10,31,9,68,96,9.1,12.3,154.5,10,150.6,142.4
10,31,10,105,129,9.4,12.3,245.9,12,239.0,228.6
10,31,11,71,162,9.7,12.3,251.6,12,244.3,233.7
10,31,12,70,159,10,12.3,246.4,12,239.1,228.6
10,31,13,190,131,10.1,11.3,315.7,14,304.7,292.4
10,31,14,246,82,10.3,10.3,277.0,14,265.9,254.7
10,31,15,68,46,10.4,9.3,93.8,11,90.0,83.2
10,31,16,0,5,9.8,9.3,4.4,9,4.3,0.0
10,31,17,0,0,9.3,9.3,0.0,9,0.0,0.0
10,31,18,0,0,8.7,9.3,0.0,9,0.0,0.0
10,31,19,0,0,8.4,8.9,0.0,8,0.0,0.0
10,31,20,0,0,8.1,8.6,0.0,8,0.0,0.0
10,31,21,0,0,7.7,8.2,0.0,8,0.0,0.0
10,31,22,0,0,7.3,8.2,0.0,7,0.0,0.0
10,31,23,0,0,6.8,8.2,0.0,7,0.0,0.0
11,1,0,0,0,6.3,6.7,0.0,6,0.0,0.0
11,1,1,0,0,5.9,6.7,0.0,6,0.0,0.0
11,1,2,0,0,5.6,6.7,0.0,6,0.0,0.0
11,1,3,0,0,5.5,6.7,0.0,6,0.0,0.0
11,1,4,0,0,5.4,7,0.0,5,0.0,0.0
11,1,5,0,0,5.2,7.4,0.0,5,0.0,0.0
11,1,6,0,0,5.3,7.7,0.0,5,0.0,0.0
11,1,7,0,4,5.5,8,3.4,4,3.4,0.0
11,1,8,0,24,5.7,8.4,20.5,5,20.4,14.9
11,1,9,0,45,5.9,8.7,38.4,5,38.2,32.4
11,1,10,0,83,6,9.6,75.5,6,74.9,68.3
11,1,11,0,114,6.2,10.4,109.6,7,108.4,101.1
11,1,12,8,126,6.3,11.3,131.9,7,130.2,122.5
11,1,13,3,104,6.1,10.6,104.0,7,102.9,95.8
11,1,14,0,66,6,10,61.8,6,61.3,55.0
11,1,15,0,22,5.8,9.3,18.8,5,18.7,13.2
11,1,16,0,2,5.9,10.1,1.8,5,1.8,0.0
11,1,17,0,0,6,11,0.0,6,0.0,0.0
11,1,18,0,0,6.1,11.8,0.0,6,0.0,0.0
11,1,19,0,0,6.1,11.6,0.0,6,0.0,0.0
11,1,20,0,0,6.2,11.5,0.0,6,0.0,0.0
11,1,21,0,0,6.2,11.3,0.0,6,0.0,0.0
11,1,22,0,0,6.3,10.4,0.0,6,0.0,0.0
11,1,23,0,0,6.4,9.6,0.0,6,0.0,0.0
11,2,0,0,0,6.5,8.7,0.0,7,0.0,0.0
11,2,1,0,0,6.6,8.2,0.0,7,0.0,0.0
11,2,2,0,0,6.6,7.7,0.0,7,0.0,0.0
11,2,3,0,0,6.7,7.2,0.0,7,0.0,0.0
11,2,4,0,0,6.8,6.9,0.0,7,0.0,0.0
11,2,5,0,0,7,6.5,0.0,7,0.0,0.0
11,2,6,0,0,7.1,6.2,0.0,7,0.0,0.0
11,2,7,0,2,7.2,6.9,1.7,6,1.7,0.0
11,2,8,0,18,7.2,7.5,15.3,6,15.2,9.8
11,2,9,0,44,7.3,8.2,37.6,7,37.2,31.4
11,2,10,0,65,7.5,9.8,56.3,7,55.6,49.4
11,2,11,0,76,7.7,11.3,66.8,8,65.9,59.5
11,2,12,0,74,7.9,12.9,64.9,8,63.9,57.6
11,2,13,0,61,7.9,13.2,52.5,8,51.8,45.7
11,2,14,0,38,7.9,13.6,32.4,7,32.0,26.3
11,2,15,0,12,7.9,13.9,10.2,7,10.1,4.8
11,2,16,0,1,7.5,13.2,0.9,7,0.9,0.0
11,2,17,0,0,7,12.5,0.0,7,0.0,0.0
11,2,18,0,0,6.6,11.8,0.0,7,0.0,0.0
11,2,19,0,0,6.9,11.7,0.0,7,0.0,0.0
11,2,20,0,0,7.1,11.6,0.0,7,0.0,0.0
11,2,21,0,0,7.4,11.6,0.0,7,0.0,0.0
11,2,22,0,0,7.7,11.5,0.0,8,0.0,0.0
11,2,23,0,0,7.9,11.4,0.0,8,0.0,0.0
11,3,0,0,0,8.2,11.3,0.0,8,0.0,0.0
11,3,1,0,0,8.3,12.3,0.0,8,0.0,0.0
11,3,2,0,0,8.4,13.4,0.0,8,0.0,0.0
11,3,3,0,0,8.5,14.4,0.0,9,0.0,0.0
11,3,4,0,0,8.4,13.7,0.0,8,0.0,0.0
11,3,5,0,0,8.3,13,0.0,8,0.0,0.0
11,3,6,0,0,8.2,12.3,0.0,8,0.0,0.0
11,3,7,0,6,8.4,12.1,5.3,8,5.2,0.0
11,3,8,106,41,8.7,12,117.2,9,113.0,105.7
11,3,9,253,82,8.9,11.8,290.0,12,280.3,268.7
11,3,10,379,97,9.4,12.2,457.3,15,439.6,423.0
11,3,11,423,106,9.8,12.5,529.7,16,507.5,488.4
11,3,12,358,124,10.3,12.9,493.9,16,473.2,455.4
11,3,13,361,95,9.8,11.3,431.5,15,413.9,398.2
11,3,14,235,73,9.3,9.8,257.5,13,247.9,237.2
11,3,15,22,36,8.8,8.2,51.1,9,49.8,43.7
11,3,16,0,2,8.2,7.5,1.8,7,1.7,0.0
11,3,17,0,0,7.6,6.9,0.0,8,0.0,0.0
11,3,18,0,0,7,6.2,0.0,7,0.0,0.0
11,3,19,0,0,6.8,6.7,0.0,7,0.0,0.0
11,3,20,0,0,6.7,7.2,0.0,7,0.0,0.0
11,3,21,0,0,6.5,7.7,0.0,7,0.0,0.0
11,3,22,0,0,6.6,7.5,0.0,7,0.0,0.0
11,3,23,0,0,6.7,7.4,0.0,7,0.0,0.0
11,4,0,0,0,6.8,7.2,0.0,7,0.0,0.0
11,4,1,0,0,6.8,7.7,0.0,7,0.0,0.0
11,4,2,0,0,6.7,8.2,0.0,7,0.0,0.0
11,4,3,0,0,6.7,8.7,0.0,7,0.0,0.0
11,4,4,0,0,6.5,8,0.0,7,0.0,0.0
11,4,5,0,0,6.2,7.4,0.0,6,0.0,0.0
11,4,6,0,0,6,6.7,0.0,6,0.0,0.0
11,4,7,0,5,6.4,7.6,4.4,5,4.4,0.0
11,4,8,0,41,6.9,8.4,39.6,6,39.3,33.4
11,4,9,14,89,7.3,9.3,101.2,8,99.7,92.6
11,4,10,27,120,7.4,8.6,159.3,9,156.4,148.0
11,4,11,13,133,7.6,7.9,147.3,9,144.6,136.5
11,4,12,7,118,7.7,7.2,123.0,9,120.8,113.3
11,4,13,81,116,7.7,7.9,197.2,10,192.8,183.5
11,4,14,83,85,7.6,8.6,165.6,9,161.7,153.2
11,4,15,5,33,7.6,9.3,34.8,7,34.3,28.5
11,4,16,0,2,7.1,8.9,1.8,6,1.8,0.0
11,4,17,0,0,6.6,8.6,0.0,7,0.0,0.0
11,4,18,0,0,6.1,8.2,0.0,6,0.0,0.0
11,4,19,0,0,6.1,7.9,0.0,6,0.0,0.0
11,4,20,0,0,6.1,7.5,0.0,6,0.0,0.0
11,4,21,0,0,6.1,7.2,0.0,6,0.0,0.0
