HourUTC,HourDK,PriceArea,SpotPriceDKK,SpotPriceEUR,Date,Hour
2022-02-12 18:00:00,2022-02-12 19:00:00,DK2,788.539978,105.980003,2022-02-12,19
2022-02-12 19:00:00,2022-02-12 20:00:00,DK2,628.570007,84.480003,2022-02-12,20
2022-02-12 20:00:00,2022-02-12 21:00:00,DK2,712.650024,95.779999,2022-02-12,21
2022-02-12 21:00:00,2022-02-12 22:00:00,DK2,298.290009,40.09,2022-02-12,22
2022-02-12 22:00:00,2022-02-12 23:00:00,DK2,149.479996,20.09,2022-02-12,23
2022-02-12 23:00:00,2022-02-13 00:00:00,DK2,92.559998,12.44,2022-02-13,0
2022-02-13 00:00:00,2022-02-13 01:00:00,DK2,89.510002,12.03,2022-02-13,1
2022-02-13 01:00:00,2022-02-13 02:00:00,DK2,85.260002,11.46,2022-02-13,2
2022-02-13 02:00:00,2022-02-13 03:00:00,DK2,82.739998,11.12,2022-02-13,3
2022-02-13 03:00:00,2022-02-13 04:00:00,DK2,81.540001,10.96,2022-02-13,4
2022-02-13 04:00:00,2022-02-13 05:00:00,DK2,82.07,11.03,2022-02-13,5
2022-02-13 05:00:00,2022-02-13 06:00:00,DK2,80.43,10.81,2022-02-13,6
2022-02-13 06:00:00,2022-02-13 07:00:00,DK2,232.059998,31.190001,2022-02-13,7
2022-02-13 07:00:00,2022-02-13 08:00:00,DK2,269.480011,36.220001,2022-02-13,8
2022-02-13 08:00:00,2022-02-13 09:00:00,DK2,87.650002,11.78,2022-02-13,9
2022-02-13 09:00:00,2022-02-13 10:00:00,DK2,180.5,24.26,2022-02-13,10
2022-02-13 10:00:00,2022-02-13 11:00:00,DK2,172.990005,23.25,2022-02-13,11
2022-02-13 11:00:00,2022-02-13 12:00:00,DK2,170.460007,22.91,2022-02-13,12
2022-02-13 12:00:00,2022-02-13 13:00:00,DK2,202.970001,27.280001,2022-02-13,13
2022-02-13 13:00:00,2022-02-13 14:00:00,DK2,229.009995,30.780001,2022-02-13,14
2022-02-13 14:00:00,2022-02-13 15:00:00,DK2,431.380005,57.98,2022-02-13,15
2022-02-13 15:00:00,2022-02-13 16:00:00,DK2,554.73999,74.559998,2022-02-13,16
2022-02-13 16:00:00,2022-02-13 17:00:00,DK2,860.909973,115.709999,2022-02-13,17
2022-02-13 17:00:00,2022-02-13 18:00:00,DK2,886.200012,119.110001,2022-02-13,18
2022-02-13 18:00:00,2022-02-13 19:00:00,DK2,497.600006,66.879997,2022-02-13,19
2022-02-13 19:00:00,2022-02-13 20:00:00,DK2,276.399994,37.150002,2022-02-13,20
2022-02-13 20:00:00,2022-02-13 21:00:00,DK2,97.620003,13.12,2022-02-13,21
2022-02-13 21:00:00,2022-02-13 22:00:00,DK2,98.580002,13.25,2022-02-13,22
2022-02-13 22:00:00,2022-02-13 23:00:00,DK2,94.040001,12.64,2022-02-13,23
2022-02-13 23:00:00,2022-02-14 00:00:00,DK2,97.239998,13.07,2022-02-14,0
2022-02-14 00:00:00,2022-02-14 01:00:00,DK2,96.800003,13.01,2022-02-14,1
2022-02-14 01:00:00,2022-02-14 02:00:00,DK2,96.279999,12.94,2022-02-14,2
2022-02-14 02:00:00,2022-02-14 03:00:00,DK2,100.07,13.45,2022-02-14,3
2022-02-14 03:00:00,2022-02-14 04:00:00,DK2,109.220001,14.68,2022-02-14,4
2022-02-14 04:00:00,2022-02-14 05:00:00,DK2,114.129997,15.34,2022-02-14,5
2022-02-14 05:00:00,2022-02-14 06:00:00,DK2,248.429993,33.389999,2022-02-14,6
2022-02-14 06:00:00,2022-02-14 07:00:00,DK2,813.140015,109.290001,2022-02-14,7
2022-02-14 07:00:00,2022-02-14 08:00:00,DK2,806.150024,108.349998,2022-02-14,8
2022-02-14 08:00:00,2022-02-14 09:00:00,DK2,733.460022,98.580002,2022-02-14,9
2022-02-14 09:00:00,2022-02-14 10:00:00,DK2,706.150024,94.910004,2022-02-14,10
2022-02-14 10:00:00,2022-02-14 11:00:00,DK2,713.440002,95.889999,2022-02-14,11
2022-02-14 11:00:00,2022-02-14 12:00:00,DK2,733.01001,98.519997,2022-02-14,12
2022-02-14 12:00:00,2022-02-14 13:00:00,DK2,775.119995,104.18,2022-02-14,13
2022-02-14 13:00:00,2022-02-14 14:00:00,DK2,777.059998,104.440002,2022-02-14,14
2022-02-14 14:00:00,2022-02-14 15:00:00,DK2,808.450012,108.660004,2022-02-14,15
2022-02-14 15:00:00,2022-02-14 16:00:00,DK2,802.280029,107.830002,2022-02-14,16
2022-02-14 16:00:00,2022-02-14 17:00:00,DK2,873.330017,117.379997,2022-02-14,17
2022-02-14 17:00:00,2022-02-14 18:00:00,DK2,868.869995,116.779999,2022-02-14,18
2022-02-14 18:00:00,2022-02-14 19:00:00,DK2,744.169983,100.019997,2022-02-14,19
2022-02-14 19:00:00,2022-02-14 20:00:00,DK2,281.76001,37.869999,2022-02-14,20
2022-02-14 20:00:00,2022-02-14 21:00:00,DK2,202.669998,27.24,2022-02-14,21
2022-02-14 21:00:00,2022-02-14 22:00:00,DK2,419.779999,56.419998,2022-02-14,22
2022-02-14 22:00:00,2022-02-14 23:00:00,DK2,113.309998,15.23,2022-02-14,23
2022-02-14 23:00:00,2022-02-15 00:00:00,DK2,149.110001,20.040001,2022-02-15,0
2022-02-15 00:00:00,2022-02-15 01:00:00,DK2,110.199997,14.81,2022-02-15,1
2022-02-15 01:00:00,2022-02-15 02:00:00,DK2,107.959999,14.51,2022-02-15,2
2022-02-15 02:00:00,2022-02-15 03:00:00,DK2,110.339996,14.83,2022-02-15,3
2022-02-15 03:00:00,2022-02-15 04:00:00,DK2,108.410004,14.57,2022-02-15,4
2022-02-15 04:00:00,2022-02-15 05:00:00,DK2,109.669998,14.74,2022-02-15,5
2022-02-15 05:00:00,2022-02-15 06:00:00,DK2,170.020004,22.85,2022-02-15,6
2022-02-15 06:00:00,2022-02-15 07:00:00,DK2,873.900024,117.449997,2022-02-15,7
2022-02-15 07:00:00,2022-02-15 08:00:00,DK2,884.840027,118.919998,2022-02-15,8
2022-02-15 08:00:00,2022-02-15 09:00:00,DK2,881.710022,118.5,2022-02-15,9
2022-02-15 09:00:00,2022-02-15 10:00:00,DK2,849.049988,114.110001,2022-02-15,10
2022-02-15 10:00:00,2022-02-15 11:00:00,DK2,660.359985,88.75,2022-02-15,11
2022-02-15 11:00:00,2022-02-15 12:00:00,DK2,509.309998,68.449997,2022-02-15,12
2022-02-15 12:00:00,2022-02-15 13:00:00,DK2,540.409973,72.629997,2022-02-15,13
2022-02-15 13:00:00,2022-02-15 14:00:00,DK2,661.840027,88.949997,2022-02-15,14
2022-02-15 14:00:00,2022-02-15 15:00:00,DK2,603.210022,81.07,2022-02-15,15
2022-02-15 15:00:00,2022-02-15 16:00:00,DK2,800.460022,107.580002,2022-02-15,16
2022-02-15 16:00:00,2022-02-15 17:00:00,DK2,869.590027,116.870003,2022-02-15,17
2022-02-15 17:00:00,2022-02-15 18:00:00,DK2,855.299988,114.949997,2022-02-15,18
2022-02-15 18:00:00,2022-02-15 19:00:00,DK2,378.209991,50.830002,2022-02-15,19
2022-02-15 19:00:00,2022-02-15 20:00:00,DK2,186.539993,25.07,2022-02-15,20
2022-02-15 20:00:00,2022-02-15 21:00:00,DK2,173.889999,23.370001,2022-02-15,21
2022-02-15 21:00:00,2022-02-15 22:00:00,DK2,149.179993,20.049999,2022-02-15,22
2022-02-15 22:00:00,2022-02-15 23:00:00,DK2,118.900002,15.98,2022-02-15,23
2022-02-15 23:00:00,2022-02-16 00:00:00,DK2,104.120003,13.99,2022-02-16,0
2022-02-16 00:00:00,2022-02-16 01:00:00,DK2,105.459999,14.17,2022-02-16,1
2022-02-16 01:00:00,2022-02-16 02:00:00,DK2,109.18,14.67,2022-02-16,2
2022-02-16 02:00:00,2022-02-16 03:00:00,DK2,114.760002,15.42,2022-02-16,3
2022-02-16 03:00:00,2022-02-16 04:00:00,DK2,142.229996,19.110001,2022-02-16,4
2022-02-16 04:00:00,2022-02-16 05:00:00,DK2,171.179993,23.0,2022-02-16,5
2022-02-16 05:00:00,2022-02-16 06:00:00,DK2,662.169983,88.970001,2022-02-16,6
2022-02-16 06:00:00,2022-02-16 07:00:00,DK2,752.070007,101.050003,2022-02-16,7
2022-02-16 07:00:00,2022-02-16 08:00:00,DK2,782.140015,105.089996,2022-02-16,8
2022-02-16 08:00:00,2022-02-16 09:00:00,DK2,858.429993,115.339996,2022-02-16,9
2022-02-16 09:00:00,2022-02-16 10:00:00,DK2,908.659973,122.089996,2022-02-16,10
2022-02-16 10:00:00,2022-02-16 11:00:00,DK2,904.650024,121.550003,2022-02-16,11
2022-02-16 11:00:00,2022-02-16 12:00:00,DK2,879.859985,118.220001,2022-02-16,12
2022-02-16 12:00:00,2022-02-16 13:00:00,DK2,809.22998,108.730003,2022-02-16,13
2022-02-16 13:00:00,2022-02-16 14:00:00,DK2,759.070007,101.989998,2022-02-16,14
2022-02-16 14:00:00,2022-02-16 15:00:00,DK2,726.169983,97.57,2022-02-16,15
2022-02-16 15:00:00,2022-02-16 16:00:00,DK2,737.630005,99.110001,2022-02-16,16
2022-02-16 16:00:00,2022-02-16 17:00:00,DK2,824.340027,110.760002,2022-02-16,17
2022-02-16 17:00:00,2022-02-16 18:00:00,DK2,823.219971,110.610001,2022-02-16,18
2022-02-16 18:00:00,2022-02-16 19:00:00,DK2,781.840027,105.050003,2022-02-16,19
2022-02-16 19:00:00,2022-02-16 20:00:00,DK2,586.030029,78.739998,2022-02-16,20
2022-02-16 20:00:00,2022-02-16 21:00:00,DK2,373.25,50.150002,2022-02-16,21
2022-02-16 21:00:00,2022-02-16 22:00:00,DK2,316.160004,42.48,2022-02-16,22
2022-02-16 22:00:00,2022-02-16 23:00:00,DK2,126.449997,16.99,2022-02-16,23
2022-02-16 23:00:00,2022-02-17 00:00:00,DK2,130.139999,17.49,2022-02-17,0
2022-02-17 00:00:00,2022-02-17 01:00:00,DK2,111.910004,15.04,2022-02-17,1
2022-02-17 01:00:00,2022-02-17 02:00:00,DK2,111.760002,15.02,2022-02-17,2
2022-02-17 02:00:00,2022-02-17 03:00:00,DK2,103.949997,13.97,2022-02-17,3
2022-02-17 03:00:00,2022-02-17 04:00:00,DK2,111.910004,15.04,2022-02-17,4
2022-02-17 04:00:00,2022-02-17 05:00:00,DK2,245.690002,33.02,2022-02-17,5
2022-02-17 05:00:00,2022-02-17 06:00:00,DK2,669.950012,90.040001,2022-02-17,6
2022-02-17 06:00:00,2022-02-17 07:00:00,DK2,816.830017,109.779999,2022-02-17,7
2022-02-17 07:00:00,2022-02-17 08:00:00,DK2,797.859985,107.230003,2022-02-17,8
2022-02-17 08:00:00,2022-02-17 09:00:00,DK2,763.030029,102.550003,2022-02-17,9
2022-02-17 09:00:00,2022-02-17 10:00:00,DK2,707.299988,95.059998,2022-02-17,10
2022-02-17 10:00:00,2022-02-17 11:00:00,DK2,576.419983,77.470001,2022-02-17,11
2022-02-17 11:00:00,2022-02-17 12:00:00,DK2,484.089996,65.059998,2022-02-17,12
2022-02-17 12:00:00,2022-02-17 13:00:00,DK2,267.709991,35.98,2022-02-17,13
2022-02-17 13:00:00,2022-02-17 14:00:00,DK2,317.559998,42.68,2022-02-17,14
2022-02-17 14:00:00,2022-02-17 15:00:00,DK2,488.769989,65.690002,2022-02-17,15
2022-02-17 15:00:00,2022-02-17 16:00:00,DK2,640.48999,86.080002,2022-02-17,16
2022-02-17 16:00:00,2022-02-17 17:00:00,DK2,790.340027,106.220001,2022-02-17,17
2022-02-17 17:00:00,2022-02-17 18:00:00,DK2,802.390015,107.839996,2022-02-17,18
2022-02-17 18:00:00,2022-02-17 19:00:00,DK2,737.440002,99.110001,2022-02-17,19
2022-02-17 19:00:00,2022-02-17 20:00:00,DK2,445.98999,59.939999,2022-02-17,20
2022-02-17 20:00:00,2022-02-17 21:00:00,DK2,298.070007,40.060001,2022-02-17,21
2022-02-17 21:00:00,2022-02-17 22:00:00,DK2,261.019989,35.080002,2022-02-17,22
2022-02-17 22:00:00,2022-02-17 23:00:00,DK2,119.050003,16.0,2022-02-17,23
2022-02-17 23:00:00,2022-02-18 00:00:00,DK2,98.510002,13.24,2022-02-18,0
2022-02-18 00:00:00,2022-02-18 01:00:00,DK2,95.160004,12.79,2022-02-18,1
2022-02-18 01:00:00,2022-02-18 02:00:00,DK2,94.860001,12.75,2022-02-18,2
2022-02-18 02:00:00,2022-02-18 03:00:00,DK2,95.160004,12.79,2022-02-18,3
2022-02-18 03:00:00,2022-02-18 04:00:00,DK2,97.910004,13.16,2022-02-18,4
2022-02-18 04:00:00,2022-02-18 05:00:00,DK2,100.519997,13.51,2022-02-18,5
2022-02-18 05:00:00,2022-02-18 06:00:00,DK2,201.110001,27.030001,2022-02-18,6
2022-02-18 06:00:00,2022-02-18 07:00:00,DK2,714.25,96.0,2022-02-18,7
2022-02-18 07:00:00,2022-02-18 08:00:00,DK2,742.900024,99.849998,2022-02-18,8
2022-02-18 08:00:00,2022-02-18 09:00:00,DK2,779.130005,104.720001,2022-02-18,9
2022-02-18 09:00:00,2022-02-18 10:00:00,DK2,712.77002,95.800003,2022-02-18,10
2022-02-18 10:00:00,2022-02-18 11:00:00,DK2,670.280029,90.089996,2022-02-18,11
2022-02-18 11:00:00,2022-02-18 12:00:00,DK2,916.400024,123.169998,2022-02-18,12
2022-02-18 12:00:00,2022-02-18 13:00:00,DK2,794.679993,106.809998,2022-02-18,13
2022-02-18 13:00:00,2022-02-18 14:00:00,DK2,502.429993,67.529999,2022-02-18,14
2022-02-18 14:00:00,2022-02-18 15:00:00,DK2,558.22998,75.029999,2022-02-18,15
2022-02-18 15:00:00,2022-02-18 16:00:00,DK2,707.409973,95.080002,2022-02-18,16
2022-02-18 16:00:00,2022-02-18 17:00:00,DK2,846.98999,113.839996,2022-02-18,17
2022-02-18 17:00:00,2022-02-18 18:00:00,DK2,878.460022,118.07,2022-02-18,18
2022-02-18 18:00:00,2022-02-18 19:00:00,DK2,864.77002,116.230003,2022-02-18,19
2022-02-18 19:00:00,2022-02-18 20:00:00,DK2,818.190002,109.970001,2022-02-18,20
2022-02-18 20:00:00,2022-02-18 21:00:00,DK2,796.909973,107.110001,2022-02-18,21
2022-02-18 21:00:00,2022-02-18 22:00:00,DK2,860.530029,115.660004,2022-02-18,22
2022-02-18 22:00:00,2022-02-18 23:00:00,DK2,687.919983,92.459999,2022-02-18,23
2022-02-18 23:00:00,2022-02-19 00:00:00,DK2,548.369995,73.730003,2022-02-19,0
2022-02-19 00:00:00,2022-02-19 01:00:00,DK2,186.009995,25.01,2022-02-19,1
2022-02-19 01:00:00,2022-02-19 02:00:00,DK2,123.690002,16.629999,2022-02-19,2
2022-02-19 02:00:00,2022-02-19 03:00:00,DK2,106.949997,14.38,2022-02-19,3
2022-02-19 03:00:00,2022-02-19 04:00:00,DK2,81.519997,10.96,2022-02-19,4
2022-02-19 04:00:00,2022-02-19 05:00:00,DK2,67.379997,9.06,2022-02-19,5
2022-02-19 05:00:00,2022-02-19 06:00:00,DK2,0.74,0.1,2022-02-19,6
2022-02-19 06:00:00,2022-02-19 07:00:00,DK2,26.92,3.62,2022-02-19,7
2022-02-19 07:00:00,2022-02-19 08:00:00,DK2,70.059998,9.42,2022-02-19,8
2022-02-19 08:00:00,2022-02-19 09:00:00,DK2,14.43,1.94,2022-02-19,9
2022-02-19 09:00:00,2022-02-19 10:00:00,DK2,0.37,0.05,2022-02-19,10
2022-02-19 10:00:00,2022-02-19 11:00:00,DK2,0.22,0.03,2022-02-19,11
2022-02-19 11:00:00,2022-02-19 12:00:00,DK2,0.22,0.03,2022-02-19,12
2022-02-19 12:00:00,2022-02-19 13:00:00,DK2,0.22,0.03,2022-02-19,13
2022-02-19 13:00:00,2022-02-19 14:00:00,DK2,0.37,0.05,2022-02-19,14
2022-02-19 14:00:00,2022-02-19 15:00:00,DK2,0.6,0.08,2022-02-19,15
2022-02-19 15:00:00,2022-02-19 16:00:00,DK2,116.690002,15.69,2022-02-19,16
2022-02-19 16:00:00,2022-02-19 17:00:00,DK2,743.380005,99.949997,2022-02-19,17
2022-02-19 17:00:00,2022-02-19 18:00:00,DK2,853.01001,114.690002,2022-02-19,18
2022-02-19 18:00:00,2022-02-19 19:00:00,DK2,815.150024,109.599998,2022-02-19,19
2022-02-19 19:00:00,2022-02-19 20:00:00,DK2,707.01001,95.059998,2022-02-19,20
2022-02-19 20:00:00,2022-02-19 21:00:00,DK2,712.289978,95.769997,2022-02-19,21
2022-02-19 21:00:00,2022-02-19 22:00:00,DK2,682.390015,91.75,2022-02-19,22
2022-02-19 22:00:00,2022-02-19 23:00:00,DK2,500.549988,67.300003,2022-02-19,23
2022-02-19 23:00:00,2022-02-20 00:00:00,DK2,260.5,35.02,2022-02-20,0
2022-02-20 00:00:00,2022-02-20 01:00:00,DK2,147.809998,19.870001,2022-02-20,1
2022-02-20 01:00:00,2022-02-20 02:00:00,DK2,150.110001,20.18,2022-02-20,2
2022-02-20 02:00:00,2022-02-20 03:00:00,DK2,248.529999,33.41,2022-02-20,3
2022-02-20 03:00:00,2022-02-20 04:00:00,DK2,372.380005,50.060001,2022-02-20,4
2022-02-20 04:00:00,2022-02-20 05:00:00,DK2,605.659973,81.419998,2022-02-20,5
2022-02-20 05:00:00,2022-02-20 06:00:00,DK2,580.809998,78.080002,2022-02-20,6
2022-02-20 06:00:00,2022-02-20 07:00:00,DK2,595.690002,80.080002,2022-02-20,7
2022-02-20 07:00:00,2022-02-20 08:00:00,DK2,656.690002,88.279999,2022-02-20,8
2022-02-20 08:00:00,2022-02-20 09:00:00,DK2,707.119995,95.059998,2022-02-20,9
2022-02-20 09:00:00,2022-02-20 10:00:00,DK2,730.630005,98.220001,2022-02-20,10
2022-02-20 10:00:00,2022-02-20 11:00:00,DK2,707.340027,95.089996,2022-02-20,11
2022-02-20 11:00:00,2022-02-20 12:00:00,DK2,655.719971,88.150002,2022-02-20,12
2022-02-20 12:00:00,2022-02-20 13:00:00,DK2,385.320007,51.799999,2022-02-20,13
2022-02-20 13:00:00,2022-02-20 14:00:00,DK2,320.679993,43.110001,2022-02-20,14
2022-02-20 14:00:00,2022-02-20 15:00:00,DK2,158.0,21.24,2022-02-20,15
2022-02-20 15:00:00,2022-02-20 16:00:00,DK2,160.380005,21.559999,2022-02-20,16
2022-02-20 16:00:00,2022-02-20 17:00:00,DK2,469.829987,63.16,2022-02-20,17
2022-02-20 17:00:00,2022-02-20 18:00:00,DK2,572.26001,76.93,2022-02-20,18
2022-02-20 18:00:00,2022-02-20 19:00:00,DK2,381.450012,51.279999,2022-02-20,19
2022-02-20 19:00:00,2022-02-20 20:00:00,DK2,148.919998,20.02,2022-02-20,20
2022-02-20 20:00:00,2022-02-20 21:00:00,DK2,114.480003,15.39,2022-02-20,21
2022-02-20 21:00:00,2022-02-20 22:00:00,DK2,297.98999,40.060001,2022-02-20,22
2022-02-20 22:00:00,2022-02-20 23:00:00,DK2,108.75,14.62,2022-02-20,23
2022-02-20 23:00:00,2022-02-21 00:00:00,DK2,79.82,10.73,2022-02-21,0
2022-02-21 00:00:00,2022-02-21 01:00:00,DK2,55.639999,7.48,2022-02-21,1
2022-02-21 01:00:00,2022-02-21 02:00:00,DK2,42.470001,5.71,2022-02-21,2
2022-02-21 02:00:00,2022-02-21 03:00:00,DK2,10.64,1.43,2022-02-21,3
2022-02-21 03:00:00,2022-02-21 04:00:00,DK2,56.529999,7.6,2022-02-21,4
2022-02-21 04:00:00,2022-02-21 05:00:00,DK2,106.889999,14.37,2022-02-21,5
2022-02-21 05:00:00,2022-02-21 06:00:00,DK2,146.910004,19.75,2022-02-21,6
2022-02-21 06:00:00,2022-02-21 07:00:00,DK2,793.630005,106.690002,2022-02-21,7
2022-02-21 07:00:00,2022-02-21 08:00:00,DK2,818.700012,110.059998,2022-02-21,8
2022-02-21 08:00:00,2022-02-21 09:00:00,DK2,656.690002,88.279999,2022-02-21,9
2022-02-21 09:00:00,2022-02-21 10:00:00,DK2,487.309998,65.510002,2022-02-21,10
2022-02-21 10:00:00,2022-02-21 11:00:00,DK2,581.849976,78.220001,2022-02-21,11
2022-02-21 11:00:00,2022-02-21 12:00:00,DK2,684.51001,92.019997,2022-02-21,12
2022-02-21 12:00:00,2022-02-21 13:00:00,DK2,743.119995,99.900002,2022-02-21,13
2022-02-21 13:00:00,2022-02-21 14:00:00,DK2,780.469971,104.919998,2022-02-21,14
2022-02-21 14:00:00,2022-02-21 15:00:00,DK2,789.690002,106.160004,2022-02-21,15
2022-02-21 15:00:00,2022-02-21 16:00:00,DK2,751.159973,100.980003,2022-02-21,16
2022-02-21 16:00:00,2022-02-21 17:00:00,DK2,854.630005,114.889999,2022-02-21,17
2022-02-21 17:00:00,2022-02-21 18:00:00,DK2,869.950012,116.949997,2022-02-21,18
2022-02-21 18:00:00,2022-02-21 19:00:00,DK2,743.570007,99.959999,2022-02-21,19
2022-02-21 19:00:00,2022-02-21 20:00:00,DK2,372.309998,50.049999,2022-02-21,20
2022-02-21 20:00:00,2022-02-21 21:00:00,DK2,281.850006,37.889999,2022-02-21,21
2022-02-21 21:00:00,2022-02-21 22:00:00,DK2,162.089996,21.790001,2022-02-21,22
2022-02-21 22:00:00,2022-02-21 23:00:00,DK2,120.209999,16.16,2022-02-21,23
2022-02-21 23:00:00,2022-02-22 00:00:00,DK2,260.51001,35.02,2022-02-22,0
2022-02-22 00:00:00,2022-02-22 01:00:00,DK2,223.460007,30.040001,2022-02-22,1
2022-02-22 01:00:00,2022-02-22 02:00:00,DK2,252.399994,33.93,2022-02-22,2
2022-02-22 02:00:00,2022-02-22 03:00:00,DK2,372.01001,50.009998,2022-02-22,3
2022-02-22 03:00:00,2022-02-22 04:00:00,DK2,416.799988,56.029999,2022-02-22,4
2022-02-22 04:00:00,2022-02-22 05:00:00,DK2,674.77002,90.709999,2022-02-22,5
2022-02-22 05:00:00,2022-02-22 06:00:00,DK2,876.73999,117.860001,2022-02-22,6
2022-02-22 06:00:00,2022-02-22 07:00:00,DK2,1381.97998,185.779999,2022-02-22,7
2022-02-22 07:00:00,2022-02-22 08:00:00,DK2,1573.97998,211.589996,2022-02-22,8
2022-02-22 08:00:00,2022-02-22 09:00:00,DK2,1340.98999,180.270004,2022-02-22,9
2022-02-22 09:00:00,2022-02-22 10:00:00,DK2,1071.780029,144.080002,2022-02-22,10
2022-02-22 10:00:00,2022-02-22 11:00:00,DK2,1004.539978,135.039993,2022-02-22,11
2022-02-22 11:00:00,2022-02-22 12:00:00,DK2,901.950012,121.25,2022-02-22,12
2022-02-22 12:00:00,2022-02-22 13:00:00,DK2,875.25,117.660004,2022-02-22,13
2022-02-22 13:00:00,2022-02-22 14:00:00,DK2,884.25,118.870003,2022-02-22,14
2022-02-22 14:00:00,2022-02-22 15:00:00,DK2,932.01001,125.290001,2022-02-22,15
2022-02-22 15:00:00,2022-02-22 16:00:00,DK2,1016.880005,136.699997,2022-02-22,16
2022-02-22 16:00:00,2022-02-22 17:00:00,DK2,1154.579956,155.210007,2022-02-22,17
2022-02-22 17:00:00,2022-02-22 18:00:00,DK2,1209.699951,162.619995,2022-02-22,18
2022-02-22 18:00:00,2022-02-22 19:00:00,DK2,1007.880005,135.490005,2022-02-22,19
2022-02-22 19:00:00,2022-02-22 20:00:00,DK2,808.0,108.620003,2022-02-22,20
2022-02-22 20:00:00,2022-02-22 21:00:00,DK2,747.900024,100.540001,2022-02-22,21
2022-02-22 21:00:00,2022-02-22 22:00:00,DK2,743.809998,99.989998,2022-02-22,22
2022-02-22 22:00:00,2022-02-22 23:00:00,DK2,632.890015,85.080002,2022-02-22,23
2022-02-22 23:00:00,2022-02-23 00:00:00,DK2,608.450012,81.790001,2022-02-23,0
2022-02-23 00:00:00,2022-02-23 01:00:00,DK2,587.400024,78.959999,2022-02-23,1
2022-02-23 01:00:00,2022-02-23 02:00:00,DK2,612.099976,82.279999,2022-02-23,2
2022-02-23 02:00:00,2022-02-23 03:00:00,DK2,657.179993,88.339996,2022-02-23,3
2022-02-23 03:00:00,2022-02-23 04:00:00,DK2,723.97998,97.32,2022-02-23,4
2022-02-23 04:00:00,2022-02-23 05:00:00,DK2,756.570007,101.699997,2022-02-23,5
2022-02-23 05:00:00,2022-02-23 06:00:00,DK2,866.150024,116.43,2022-02-23,6
2022-02-23 06:00:00,2022-02-23 07:00:00,DK2,993.130005,133.5,2022-02-23,7
2022-02-23 07:00:00,2022-02-23 08:00:00,DK2,1125.630005,151.309998,2022-02-23,8
2022-02-23 08:00:00,2022-02-23 09:00:00,DK2,940.609985,126.440002,2022-02-23,9
2022-02-23 09:00:00,2022-02-23 10:00:00,DK2,814.070007,109.43,2022-02-23,10
2022-02-23 10:00:00,2022-02-23 11:00:00,DK2,770.030029,103.510002,2022-02-23,11
2022-02-23 11:00:00,2022-02-23 12:00:00,DK2,668.780029,89.900002,2022-02-23,12
2022-02-23 12:00:00,2022-02-23 13:00:00,DK2,668.780029,89.900002,2022-02-23,13
2022-02-23 13:00:00,2022-02-23 14:00:00,DK2,750.619995,100.900002,2022-02-23,14
2022-02-23 14:00:00,2022-02-23 15:00:00,DK2,812.359985,109.199997,2022-02-23,15
2022-02-23 15:00:00,2022-02-23 16:00:00,DK2,843.460022,113.379997,2022-02-23,16
2022-02-23 16:00:00,2022-02-23 17:00:00,DK2,859.150024,115.489998,2022-02-23,17
2022-02-23 17:00:00,2022-02-23 18:00:00,DK2,857.960022,115.330002,2022-02-23,18
2022-02-23 18:00:00,2022-02-23 19:00:00,DK2,829.619995,111.519997,2022-02-23,19
2022-02-23 19:00:00,2022-02-23 20:00:00,DK2,486.670013,65.419998,2022-02-23,20
2022-02-23 20:00:00,2022-02-23 21:00:00,DK2,260.890015,35.07,2022-02-23,21
2022-02-23 21:00:00,2022-02-23 22:00:00,DK2,175.190002,23.549999,2022-02-23,22
2022-02-23 22:00:00,2022-02-23 23:00:00,DK2,84.879997,11.41,2022-02-23,23
2022-02-23 23:00:00,2022-02-24 00:00:00,DK2,87.099998,11.71,2022-02-24,0
2022-02-24 00:00:00,2022-02-24 01:00:00,DK2,82.269997,11.06,2022-02-24,1
2022-02-24 01:00:00,2022-02-24 02:00:00,DK2,80.709999,10.85,2022-02-24,2
2022-02-24 02:00:00,2022-02-24 03:00:00,DK2,81.900002,11.01,2022-02-24,3
2022-02-24 03:00:00,2022-02-24 04:00:00,DK2,89.629997,12.05,2022-02-24,4
2022-02-24 04:00:00,2022-02-24 05:00:00,DK2,96.029999,12.91,2022-02-24,5
2022-02-24 05:00:00,2022-02-24 06:00:00,DK2,102.419998,13.77,2022-02-24,6
2022-02-24 06:00:00,2022-02-24 07:00:00,DK2,492.640015,66.230003,2022-02-24,7
2022-02-24 07:00:00,2022-02-24 08:00:00,DK2,669.820007,90.050003,2022-02-24,8
2022-02-24 08:00:00,2022-02-24 09:00:00,DK2,595.809998,80.099998,2022-02-24,9
2022-02-24 09:00:00,2022-02-24 10:00:00,DK2,706.710022,95.010002,2022-02-24,10
2022-02-24 10:00:00,2022-02-24 11:00:00,DK2,505.429993,67.949997,2022-02-24,11
2022-02-24 11:00:00,2022-02-24 12:00:00,DK2,495.540009,66.620003,2022-02-24,12
2022-02-24 12:00:00,2022-02-24 13:00:00,DK2,455.369995,61.220001,2022-02-24,13
2022-02-24 13:00:00,2022-02-24 14:00:00,DK2,754.090027,101.379997,2022-02-24,14
2022-02-24 14:00:00,2022-02-24 15:00:00,DK2,836.059998,112.400002,2022-02-24,15
2022-02-24 15:00:00,2022-02-24 16:00:00,DK2,845.950012,113.730003,2022-02-24,16
2022-02-24 16:00:00,2022-02-24 17:00:00,DK2,1090.22998,146.570007,2022-02-24,17
